"playlistName","numFollowers","numSongs","avgPopularity","avgSongLen","maxSongLen","minSongLen"
37i9dQZF1DX4AYptQIdI2R,128023,80,46.225,201860.85,250849.0,71426.0
37i9dQZF1DZ06evO48MYmY,83850,50,47.94,174599.42,349613.0,45280.0
37i9dQZF1DX0pH2SQMRXnC,412576,50,45.32,207943.78,284800.0,149642.0
37i9dQZF1DXdmXczhgY3oW,173408,58,38.327586206896555,177656.0,365627.0,113107.0
37i9dQZF1DX9xoYd0TXS8Q,78355,30,53.233333333333334,200574.3,280227.0,146791.0
37i9dQZF1DXaiKwZTDo5HM,18134,26,70.38461538461539,215566.8076923077,349560.0,48720.0
5dkWHMsKOXipPhkkqwzCc2,8595,115,59.45217391304348,168578.2,401000.0,74683.0
37i9dQZF1DXbsnOYq8Gbrp,109575,100,44.99,209033.29,284320.0,147823.0
37i9dQZF1DX58NJL8iVBGW,288884,124,29.419354838709676,218913.2016129032,619533.0,88765.0
37i9dQZF1DWZjmJmeiazwd,245019,200,50.43,230578.0,388733.0,121160.0
37i9dQZF1DWWecqh2y5eD4,49840,147,54.673469387755105,186589.86394557822,610213.0,88948.0
2ZD2ZMLJWTcsOqEIiLGRuE,223268,100,82.4,205525.61,312820.0,127947.0
37i9dQZF1DX6RCydf9ytsj,26028,162,41.53703703703704,203115.95061728396,386027.0,126587.0
0bNd1Fe3wb5EtCgRtAEzll,6776,60,37.46666666666667,193082.25,272394.0,69000.0
3dmqZIR9N20cRlrnWWUM03,71012,36,62.75,228284.80555555556,329307.0,149533.0
37i9dQZF1DZ06evO2Sjr0c,33651,50,44.6,368676.1,982006.0,161800.0
37i9dQZF1DX2Fsj4fLOKNd,10692,23,35.52173913043478,202679.91304347827,263940.0,53084.0
37i9dQZF1DX7cBprxbt1Fn,210067,101,33.801980198019805,302241.62376237626,768173.0,88933.0
37i9dQZF1DXdxTsNp0Bzwq,214260,41,51.75609756097561,231969.29268292684,390999.0,140987.0
37i9dQZF1DXaaA14YcUIMA,32081,32,49.59375,209813.875,340093.0,156160.0
37i9dQZF1DXcKknISMj6C8,24429,150,47.72,256726.6,873733.0,121160.0
37i9dQZF1DWYnY33e7En9e,232912,50,59.36,255183.3,429533.0,121160.0
4l281AmdYHpdGk5qCdDGCI,31761,124,48.975806451612904,175526.5564516129,233787.0,126052.0
37i9dQZF1DXaLcyqp5JErz,35450,40,36.9,320273.425,549987.0,186567.0
1poqwKmQDE3FjY9HHDqUV1,65100,34,44.26470588235294,227784.82352941178,316800.0,121143.0
1Uv1EBo0pL7BzZ40afDrSi,206075,62,43.70967741935484,302663.56451612903,557293.0,193200.0
37i9dQZF1DWYUo1nJh1oua,60284,37,32.78378378378378,216169.27027027027,272280.0,126947.0
37i9dQZF1DX0TCjzkFbc38,52831,50,40.1,277452.38,345400.0,188365.0
18GHbFy1bRK04e8jCLJm5i,214496,73,50.89041095890411,201306.04109589042,248036.0,146468.0
37i9dQZF1DZ06evO2lKeSk,56754,50,44.44,237128.58,324153.0,171733.0
296W1tgCGPvAjyCSSdiUsG,17509,84,42.07142857142857,273904.46428571426,536960.0,160133.0
37i9dQZF1DZ06evO1IJuGA,14806,31,53.29032258064516,177331.61290322582,256750.0,101707.0
37i9dQZF1DWT8tr9LaczUn,2538,25,76.52,238340.16,354320.0,165627.0
37i9dQZF1DWSfv493aPhol,115018,50,66.02,220615.22,354347.0,124056.0
37i9dQZF1DX7CGYgLhqwu5,28011,102,38.31372549019608,160152.57843137256,255002.0,102400.0
37i9dQZF1DWY4xHQp97fN6,4965833,100,69.46,198305.15,352977.0,116681.0
37i9dQZF1DXc0Xj8YCzHzi,40249,41,44.58536585365854,233566.31707317074,310321.0,179560.0
37i9dQZF1DZ06evO2nISGI,9401,50,44.4,218428.5,258120.0,160547.0
37i9dQZF1DX3uTE4ljTDvd,7827,31,38.193548387096776,324193.7419354839,752069.0,212657.0
37i9dQZF1DX2FsCLsHeMrM,172293,78,47.743589743589745,242704.4358974359,388841.0,140133.0
37i9dQZF1DX9bjcnDfxZKm,101190,77,46.675324675324674,199728.44155844155,306324.0,140698.0
5tr7mqMrqRVdPh7Xm9r8C7,10766,50,33.42,213054.86,299213.0,37640.0
37i9dQZF1DWVS1recTqXhf,108431,123,15.585365853658537,639129.6991869919,2373093.0,42200.0
37i9dQZF1DXdURFimg6Blm,276052,35,56.22857142857143,221568.94285714286,363521.0,124056.0
37i9dQZF1DXcBWIGoYBM5M,22085605,50,84.56,203699.7,304498.0,135739.0
37i9dQZF1DX0UrRvztWcAU,956287,81,59.148148148148145,196642.9135802469,249756.0,148460.0
37i9dQZF1DX82pCGH5USnM,1114816,69,48.492753623188406,311772.71014492755,473881.0,190732.0
37i9dQZF1DXa8NOEUWPn9W,1160100,50,47.28,275849.84,566740.0,140761.0
37i9dQZF1DX68H8ZujdnN7,960323,104,52.15384615384615,258350.01923076922,406307.0,165907.0
37i9dQZF1DWTDkgFD3ivE6,235626,44,63.15909090909091,209962.29545454544,277623.0,101790.0
37i9dQZF1DX30w0JtSIv4j,1101637,56,44.767857142857146,249466.7142857143,359973.0,161600.0
37i9dQZF1DX5xiztvBdlUf,149865,80,44.5375,355370.3875,609131.0,181935.0
37i9dQZF1DWY4lFlS4Pnso,2273349,70,78.57142857142857,203897.65714285715,314663.0,94246.0
37i9dQZF1DWUpdd1oGKt2o,117161,50,3.44,285762.14,338347.0,144933.0
37i9dQZF1DXd43GfSFAeHA,18323,50,35.52,218999.62,303281.0,146117.0
37i9dQZF1DWVY4eLfA3XFQ,123193,50,44.22,229532.08,396983.0,145769.0
37i9dQZF1DX0s5kDXi1oC5,3624511,49,64.24489795918367,226909.7142857143,281560.0,187973.0
37i9dQZF1DX6wfQutivYYr,699288,50,77.48,202156.14,238000.0,157176.0
37i9dQZF1DX4jP4eebSWR9,1710798,50,83.26,193741.96,260773.0,135739.0
37i9dQZF1DXa2EiKmMLhFD,616369,50,72.0,216484.96,295700.0,169567.0
37i9dQZF1DX10zKzsJ2jva,9069523,50,81.94,215723.1,417920.0,129040.0
37i9dQZF1DWT1y71ZcMPe5,1892227,51,73.41176470588235,201166.58823529413,260773.0,156547.0
37i9dQZF1DWVCFqzSS1Ad0,24526,50,35.1,227698.9,353493.0,132733.0
37i9dQZF1DX0Ew6u9sRtTY,462665,100,44.22,225246.16,491933.0,118733.0
37i9dQZF1DX4UtSsGT1Sbe,4232346,100,59.59,249669.79,522307.0,162467.0
37i9dQZF1DWYs83FtTMQFw,1784554,60,74.4,195681.41666666666,312820.0,94246.0
37i9dQZF1DWY6tYEFs22tT,642831,70,71.64285714285714,186446.4714285714,324189.0,92452.0
37i9dQZF1DWZipvLjDtZYe,7900,50,30.56,234284.4,414040.0,111234.0
37i9dQZF1DWTMYgB8TqtmR,557390,50,76.14,202391.14,389738.0,135739.0
37i9dQZF1DX1X7WV84927n,71272,94,29.404255319148938,241655.51063829788,481960.0,144210.0
37i9dQZF1DX0FGW2dUyDef,291668,50,66.84,207369.5,278327.0,136483.0
37i9dQZF1DX3omIq8ziEt6,1390695,51,56.98039215686274,223889.86274509804,291440.0,171093.0
37i9dQZF1DXafb0IuPwJyF,178208,50,45.26,242166.72,444820.0,122500.0
37i9dQZF1DWYmmr74INQlb,1700682,36,64.77777777777777,250227.0,325573.0,193093.0
37i9dQZF1DWYOLKtM77Hd7,237978,42,48.04761904761905,158908.30952380953,278947.0,65347.0
37i9dQZF1DX12Zn55QZM3w,1759989,51,52.05882352941177,257551.03921568627,343510.0,201000.0
37i9dQZF1DX5wLEUgIR5Wy,505884,41,62.53658536585366,223903.56097560975,333680.0,169693.0
37i9dQZF1DX1tyCD9QhIWF,1131008,50,50.82,209457.78,272394.0,149507.0
37i9dQZF1DWWqC43bGTcPc,199598,50,49.46,257262.22,362320.0,186027.0
37i9dQZF1DWVdgXTbYm2r0,534912,50,73.64,193582.6,312820.0,94246.0
37i9dQZF1DXaGNG7NmtmZv,50927,50,26.28,175762.12,284067.0,53168.0
37i9dQZF1DX36Xw4IJIVKA,202899,70,49.05714285714286,116922.74285714286,235714.0,50509.0
37i9dQZF1DX4dyzvuaRJ0n,5339074,50,59.54,214833.84,347213.0,148125.0
37i9dQZF1DX8TvdyVZSYFY,566051,109,50.10091743119266,206573.42201834862,305160.0,138202.0
37i9dQZF1DX36edUJpD76c,892822,50,68.56,186594.5,251432.0,137096.0
37i9dQZF1DWUa8ZRTfalHk,1488534,78,72.55128205128206,198305.35897435897,314663.0,94246.0
37i9dQZF1DX49bSMRljsho,75982,50,77.24,210332.84,312820.0,135739.0
2f6tXtN0XesjONxicAzMIw,1211999,80,67.0375,230750.3125,338853.0,175093.0
37i9dQZF1DXayDMsJG9ZBv,107829,50,67.96,222544.38,314663.0,151829.0
37i9dQZF1DX6SpcerLn1dx,125331,50,48.42,244183.4,478107.0,112427.0
37i9dQZF1DX1H4LbvY4OJi,178275,50,59.14,199829.7,246364.0,163253.0
37i9dQZF1DX9u7XXOp0l5L,198265,100,56.94,228629.49,365467.0,139507.0
4ZB8LNvjTqxyUZPzHyYYJq,429587,128,50.796875,213264.6328125,366643.0,155280.0
37i9dQZF1DX02V1eCHz2oO,127972,60,27.733333333333334,343238.2833333333,568787.0,191920.0
7yhMkuwajPWTpbEfc7y6oJ,457886,40,80.1,203417.225,241507.0,153527.0
37i9dQZF1DWSrVdvTl1tVY,608104,50,46.66,254991.3,490286.0,146190.0
37i9dQZF1DX1gRalH1mWrP,421817,80,77.125,204762.4375,312820.0,148460.0
37i9dQZF1DWSDznyru3cEZ,69734,26,47.96153846153846,253328.1923076923,341507.0,194067.0
4e36iSHdNaSDaIfOKmCvXd,219677,100,72.82,201372.0,312820.0,127947.0
37i9dQZF1DX5Rc4HJf52tj,7318,121,49.13223140495868,188054.04132231406,296166.0,102162.0
37i9dQZF1DWVPRVPGc4ZVv,252458,61,66.9672131147541,207690.45901639343,324189.0,127947.0
0CFuMybe6s77w6QQrJjW7d,374335,150,50.486666666666665,156436.2,262941.0,70000.0
2ClhJXe7qlZSFYzqjvZnPT,264184,67,81.94029850746269,202371.1194029851,312820.0,94246.0
4nfMiXVxDGVC6VgS8wE70D,120839,72,59.34722222222222,192871.69444444444,281973.0,59360.0
37i9dQZF1DWYBF1dYDPlHw,621443,60,54.766666666666666,212467.4,302840.0,137760.0
37i9dQZF1DX35DWKgAk2B5,107359,50,51.38,217655.7,354360.0,126573.0
37i9dQZF1DX9HwI3Crikcm,169756,71,21.901408450704224,241361.18309859154,625533.0,132360.0
37i9dQZF1DX7XNgsy4UFju,107398,108,39.2037037037037,220957.41666666666,334693.0,142444.0
37i9dQZF1DX14EWeH2Pwf3,459213,45,63.53333333333333,196011.75555555554,251831.0,134800.0
37i9dQZF1DWV8ttjhONFA1,104875,70,31.7,226312.22857142857,376514.0,152729.0
37i9dQZF1DX8RvHJklfhit,32179,100,32.61,228315.11,407746.0,101827.0
37i9dQZF1DX8NTLI2TtZa6,1838602,72,50.375,212287.47222222222,806926.0,55213.0
37i9dQZF1DWWo3QeAblQAn,43950,69,57.333333333333336,187758.0,268960.0,69000.0
37i9dQZF1DWWEcRhUVtL8n,809382,100,47.17,212986.42,354873.0,151754.0
37i9dQZF1DX7gIoKXt0gmx,1453874,65,62.33846153846154,242896.26153846155,419500.0,161985.0
37i9dQZF1DWWusEYOQAF3N,31128,50,20.84,290087.3,838747.0,109933.0
37i9dQZF1DX7gGbVYiYw1L,287741,50,33.76,252473.66,321600.0,180840.0
37i9dQZF1DX4LE3mRVj255,6524,82,28.914634146341463,209216.03658536586,283027.0,148413.0
37i9dQZF1DXagb3XZSnOQ8,275233,63,48.36507936507937,358282.38095238095,814467.0,175200.0
37i9dQZF1DWWM6GBnxtToT,276790,70,50.371428571428574,213609.14285714287,283947.0,173448.0
37i9dQZF1DX2rVwh3lcWku,590700,60,52.03333333333333,231571.33333333334,368360.0,137440.0
37i9dQZF1DWYYmw4kjEyr4,5879,56,39.160714285714285,186345.625,334279.0,112998.0
37i9dQZF1DWSt7oHsDTXzj,74667,55,37.09090909090909,200122.70909090908,321133.0,111373.0
37i9dQZF1DWXx6OpWBkqVv,526462,60,51.65,233502.28333333333,383973.0,166893.0
37i9dQZF1DX3EvTrESVmN6,185775,40,40.625,250038.925,362173.0,166507.0
37i9dQZF1DX2sUQwD7tbmL,968785,200,36.25,217183.84,332355.0,142444.0
37i9dQZF1DX2zsdpDHp0xI,129511,40,12.55,273374.75,467585.0,108545.0
37i9dQZF1DXd82NU5rAcTZ,133260,55,44.78181818181818,261184.54545454544,408288.0,153560.0
5oxZIYU1L9N1CczN0C4JkM,185018,345,33.495652173913044,209084.80869565217,343467.0,60447.0
37i9dQZF1DZ06evO0wUpCE,86177,50,48.88,220628.24,277107.0,163907.0
37i9dQZF1DWTujiC7wfofZ,206801,100,50.79,217093.84,310893.0,98400.0
37i9dQZF1DX5q67ZpWyRrZ,7224,50,26.54,258346.36,530323.0,122927.0
37i9dQZF1DX5kHh3pKWrss,26298,37,45.24324324324324,194502.05405405405,533307.0,82395.0
37i9dQZF1DX6e7ijUUjT0E,95560,50,53.6,204639.72,311867.0,150968.0
37i9dQZF1DWWnMZKMl7SWB,541034,80,45.1625,247302.6125,571000.0,92168.0
37i9dQZF1DX9B1hu73DioC,507531,80,42.8375,215841.6,393227.0,123884.0
37i9dQZF1DWSQScAbo5nGF,312921,60,45.266666666666666,213596.13333333333,306320.0,153280.0
37i9dQZF1DXcpdUBVeCXW9,72427,51,39.431372549019606,240679.60784313726,368747.0,158040.0
37i9dQZF1DX6WjBAV6orkC,22653,50,38.22,312931.42,460498.0,166331.0
37i9dQZF1DWVTKDs2aOkxu,231559,50,45.78,206875.18,314663.0,142333.0
37i9dQZF1DWU6Vfrf87eTG,715910,107,33.953271028037385,216874.81308411216,1016034.0,31844.0
37i9dQZF1DWUYsleI0H271,79593,50,37.9,244707.5,466560.0,137920.0
37i9dQZF1DXdMS2nFQ7EO0,371976,49,32.244897959183675,283401.4693877551,676119.0,170720.0
7gJfDrvnwZBhAj9kRPFJTv,84336,229,14.672489082969433,245109.23144104803,461267.0,42333.0
37i9dQZF1DX3kkOVvCOkIe,112115,50,37.02,252806.62,345067.0,175667.0
37i9dQZF1DZ06evO2nTSE0,26167,41,51.80487804878049,252451.58536585365,372400.0,165333.0
37i9dQZF1DWYrg01Xmlew6,15914,40,45.675,212251.75,293500.0,151422.0
2Aaqr54Fmutw7O6wJ9PY8i,70914,248,40.25806451612903,265433.1532258064,537507.0,121160.0
37i9dQZF1DX5y8xoSWyhcz,158225,108,46.925925925925924,202016.08333333334,323227.0,144360.0
3m6H2hkkZobjknf3jJQPwl,65653,56,62.339285714285715,197013.9107142857,324189.0,131674.0
4ft7fzjMNZYy2f9bvHL2iq,7677,75,34.89333333333333,124509.65333333334,166825.0,104791.0
37i9dQZF1DX8hcTuUCeYxa,65233,66,44.09090909090909,217091.34848484848,403470.0,135000.0
0CyJwbNloGreP5itrOhugV,50072,316,49.12658227848101,223156.59493670886,417920.0,151400.0
37i9dQZF1DWU6aakG7fctq,461102,50,40.8,225763.1,434008.0,164480.0
4RZmrcUtHSr2xB8DUgVCTL,9721,45,14.977777777777778,206185.24444444446,314320.0,158093.0
37i9dQZF1DWVSIz2AGspV4,1042,50,25.66,220081.98,369337.0,91507.0
37i9dQZF1DWSkkUxEhrBdF,220931,49,28.081632653061224,247855.6326530612,432587.0,174093.0
37i9dQZF1DWYV7OOaGhoH0,1784450,125,46.4,231974.128,382107.0,149573.0
37i9dQZF1DXaERaPeATJvJ,41230,51,40.80392156862745,255467.03921568627,393072.0,153560.0
37i9dQZF1DX0YKekzl0blG,188808,80,40.7,234838.6625,427200.0,122707.0
37i9dQZF1DX6cg4h2PoN9y,465908,23,78.21739130434783,200624.1739130435,296267.0,170852.0
37i9dQZF1DWZqbnP2e1SEM,124468,100,48.2,222169.21,393387.0,88120.0
37i9dQZF1DX6QsiGlwQqfw,7507,44,17.15909090909091,1118465.5454545454,2632600.0,359893.0
37i9dQZF1DWTriInjdPSIM,15575,46,46.26086956521739,238419.65217391305,340385.0,140896.0
0CJhLwbVxqVHNHqLiiyZmE,4375,95,37.43157894736842,214434.4947368421,389999.0,95760.0
37i9dQZF1DXdG4hWlRQUsJ,38533,50,41.64,244904.4,363933.0,161240.0
37i9dQZF1DX8ffiLEJHLc4,39798,50,14.26,222260.82,370373.0,128173.0
37i9dQZF1DXdMbUSbTOEeW,11761,57,28.82456140350877,202098.61403508772,287092.0,139990.0
37i9dQZF1DWZqUHC2tviPw,42060,53,30.69811320754717,197137.4150943396,334629.0,80672.0
37i9dQZF1DX0dU0Z2LOkZN,173291,50,31.18,209885.62,328346.0,84637.0
37i9dQZF1DWST4Eo6XmJX0,40548,90,50.477777777777774,234177.0,462267.0,127920.0
37i9dQZF1DX4PIkNyX0QtV,41823,81,42.41975308641975,225256.5185185185,367720.0,157200.0
37i9dQZF1DZ06evO3jkCWI,12886,50,43.5,179271.46,225267.0,133760.0
3Kjue0qeHXT2hTJU8jZetV,57923,83,59.28915662650602,198455.5903614458,272280.0,128933.0
37i9dQZF1DX50QitC6Oqtn,2568049,55,67.50909090909092,209654.45454545456,283707.0,164129.0
37i9dQZF1DXaKgOqDv3HpW,96463,60,48.21666666666667,188802.71666666667,369384.0,73736.0
37i9dQZF1DWXvBHerS9WAu,108642,70,49.51428571428571,208087.4714285714,335111.0,99933.0
37i9dQZF1DX0QKpU3cGsyb,922601,78,49.37179487179487,228843.03846153847,423529.0,112678.0
37i9dQZF1DX7YCknf2jT6s,295658,60,40.4,331651.7166666667,793317.0,155667.0
37i9dQZF1DXa1rZf8gLhyz,703142,37,45.891891891891895,333240.9459459459,1154040.0,77533.0
37i9dQZF1DX4AAXJ0dG4AV,25778,86,45.41860465116279,197047.46511627908,305533.0,83303.0
37i9dQZF1DX5OepaGriAIm,617305,92,34.33695652173913,236089.26086956522,683160.0,89027.0
37i9dQZF1DX71VcjjnyaBQ,173410,50,31.54,318823.36,906387.0,124173.0
37i9dQZF1DX1xd0OPwHDgc,9650,99,41.39393939393939,207687.34343434343,335111.0,108987.0
37i9dQZF1DX661EjJOj3Tu,298334,51,28.88235294117647,314946.4705882353,736160.0,142655.0
37i9dQZF1DX9vYRBO9gjDe,109246,50,64.32,237512.1,363853.0,122500.0
37i9dQZF1DX5oCn21JaO9c,25062,72,23.22222222222222,247786.73611111112,444820.0,122500.0
37i9dQZF1DWY6XHg3lSMta,5157,47,45.723404255319146,168461.06382978722,361080.0,76098.0
37i9dQZF1DXaTIN6XNquoW,963508,66,55.696969696969695,267753.74242424243,460000.0,152827.0
37i9dQZF1DWYrlaUEYy4Vg,326612,59,59.101694915254235,236269.88135593222,332067.0,76280.0
37i9dQZF1DXc2aPBXGmXrt,1440231,50,46.72,226862.44,288877.0,171333.0
37i9dQZF1DX8ayR1CI5YND,14308,40,29.975,192982.35,253071.0,139098.0
37i9dQZF1DX64Cx4vTeaRB,179073,56,71.32142857142857,201842.82142857142,260773.0,135739.0
37i9dQZF1DXcuAuT2c9ULm,428152,69,17.73913043478261,238203.79710144928,577933.0,114733.0
37i9dQZF1DWTbzY5gOVvKd,681734,65,42.0,258466.8,396920.0,120973.0
37i9dQZF1DX0bAL5XWXVhk,8418,80,30.95,200214.9,296560.0,83303.0
37i9dQZF1DX7VulteLVOkq,302252,41,25.51219512195122,284619.5853658537,666572.0,183440.0
37i9dQZF1DZ06evO2O09Hg,26801,21,78.14285714285714,187487.19047619047,271067.0,102560.0
37i9dQZF1DX7mQv26OSuSU,484367,52,59.30769230769231,230007.59615384616,417920.0,169027.0
37i9dQZF1DXdAIwSgUNUSq,7315,40,35.325,272685.0,336653.0,187360.0
37i9dQZF1DXcGnc6d1f20P,200882,33,58.75757575757576,254670.81818181818,530253.0,161827.0
37i9dQZF1DX9qRMAPlxxDn,231307,50,42.36,251047.18,546019.0,158240.0
2oKgQmWLlAgCqw0YD8SvEg,444093,41,61.170731707317074,288006.8292682927,418627.0,218267.0
37i9dQZF1DWXz5e3HNHCDL,30353,66,48.03030303030303,178410.98484848486,311000.0,85267.0
37i9dQZF1DWTpALxNEXAoq,12139,25,30.24,352281.56,709040.0,111040.0
37i9dQZF1DX9FnppTWMyOI,226259,51,27.313725490196077,279353.4117647059,592027.0,197493.0
37i9dQZF1DWUH9Q8qUSfcg,20480,53,45.24528301886792,213206.88679245283,364973.0,128493.0
37i9dQZF1DWYRdd9noPgqB,171899,50,45.4,230379.4,324507.0,149573.0
37i9dQZF1DWX9mGYsaqc7V,17946,79,45.46835443037975,249081.88607594935,351467.0,165527.0
37i9dQZF1DX6czFNCo3833,93112,128,47.5625,217384.40625,410920.0,132031.0
37i9dQZF1DXbHcQpOiXk1D,50388,50,36.2,297387.04,606320.0,154867.0
3gtjX1cuZjJ2TYx6pZBQm2,43149,109,45.74311926605505,205672.05504587156,323600.0,57200.0
37i9dQZF1DX87BBWaRuBA9,90884,45,50.6,225486.9111111111,298187.0,149009.0
5WObASKvH2O0WCDruBPho0,91415,31,48.54838709677419,277255.93548387097,394400.0,205187.0
37i9dQZF1DX55dNU0PWnO5,356505,72,37.458333333333336,232551.63888888888,615947.0,41667.0
37i9dQZF1DWXMmak2OV7PN,106610,28,48.535714285714285,239934.7857142857,350493.0,143966.0
37i9dQZF1DZ06evO3UeKU8,24551,26,57.88461538461539,267686.6153846154,460507.0,174555.0
37i9dQZF1DXaOkK439OFtm,68913,68,21.705882352941178,207005.67647058822,306027.0,157025.0
37i9dQZF1DWTNV753no4ic,95826,60,44.78333333333333,287135.3,576360.0,130040.0
37i9dQZF1DZ06evO2cV1FC,23702,21,67.85714285714286,188331.38095238095,330947.0,107077.0
37i9dQZF1DX8DxW4iib3Eq,153205,37,44.189189189189186,246155.54054054053,326200.0,183173.0
37i9dQZF1DX3hXmsXxRAC2,151466,85,39.05882352941177,241729.15294117646,484707.0,135733.0
37i9dQZF1DXcfM2FklqnAI,77365,55,40.654545454545456,237127.96363636362,467120.0,146493.0
5Vmbpc5nzuJJC2y5ZikBmR,7512,107,40.44859813084112,195345.5327102804,366360.0,43200.0
37i9dQZF1DZ06evO2WuK7C,31275,35,57.77142857142857,209453.94285714286,337551.0,139867.0
37i9dQZF1DX4esiqDZ1sjJ,169540,42,42.54761904761905,233943.92857142858,331573.0,121880.0
37i9dQZF1DWWKntaetLC2J,37926,50,37.46,220111.98,318839.0,163467.0
37i9dQZF1DX6ntWKaOqGAp,75743,60,34.833333333333336,248322.83333333334,462120.0,161427.0
37i9dQZF1DZ06evO1e4ODC,26438,50,49.46,285034.22,564347.0,184416.0
37i9dQZF1DWTALrdBtcXjw,246161,59,39.016949152542374,391773.4745762712,660613.0,73794.0
37i9dQZF1DX2GhWJ6MMqEu,20406,60,44.45,205007.25,335111.0,113001.0
37i9dQZF1DXbOVU4mpMJjh,455441,50,26.4,209615.62,456947.0,109973.0
37i9dQZF1DXe5MMFkgrGZ7,3117,44,33.75,168129.25,282973.0,71933.0
37i9dQZF1DX9SexDVbtnoC,70152,61,20.75409836065574,220931.50819672132,329000.0,118547.0
37i9dQZF1DZ06evO2CFiso,29000,42,51.785714285714285,223857.2142857143,340706.0,158798.0
37i9dQZF1DWSBRKlyNxSuy,15291,21,39.80952380952381,365956.90476190473,763467.0,195413.0
37i9dQZF1DZ06evO2qyAWk,43869,40,46.475,193911.9,264178.0,128175.0
37i9dQZF1DXdkoRZm5JqRx,42623,37,57.7027027027027,246370.86486486485,382760.0,163480.0
2mxlUSMQtUbwmvOdP0OtpC,32674,198,49.91919191919192,196767.58080808082,366360.0,43200.0
37i9dQZF1DX3WXnClxyI5d,183520,33,44.81818181818182,234100.0606060606,368227.0,112040.0
37i9dQZF1DXbgxEPHfYLhE,1288,80,38.175,205757.225,345960.0,102162.0
0ZWYUjUMhaq0Rammqq3qu1,121166,52,71.1923076923077,202780.82692307694,263827.0,145507.0
4LqTZvzCie2Vo0ERQ3CVbi,15095,172,48.01744186046512,195126.06395348837,398467.0,102960.0
37i9dQZF1DZ06evO33fgGB,30379,50,52.32,261232.24,569260.0,95596.0
37i9dQZF1DZ06evO0eoUx2,53818,50,45.1,218091.6,332227.0,134467.0
37i9dQZF1DX4FPN4ap8Let,35280,40,38.4,234285.95,306627.0,158040.0
37i9dQZF1DWVu0D7Y8cYcs,321265,32,39.15625,222753.4375,336040.0,157400.0
37i9dQZF1DZ06evO1Q10Zz,11270,50,43.8,186511.54,341496.0,128000.0
3lZDDjFzXyMRVCqDMxUu5G,23991,52,48.13461538461539,208028.42307692306,410907.0,145136.0
1aBlTVeRI6zQV6wAlhJcjP,24538,81,32.54320987654321,192454.13580246913,316695.0,59440.0
4fHd2gjHNk9bzgkbRAjW0c,22623,94,61.52127659574468,211584.0744680851,417920.0,127040.0
37i9dQZF1DX1aOUMNVEivy,55503,27,44.96296296296296,172142.66666666666,210732.0,123768.0
37i9dQZF1DWV4kStbLY8Jq,54790,49,33.87755102040816,252610.9387755102,387720.0,156853.0
37i9dQZF1DX4FcAKI5Nhzq,152454,103,55.13592233009709,208383.39805825244,271806.0,160737.0
37i9dQZF1DX2yvmlOdMYzV,177746,106,43.65094339622642,202839.87735849057,346233.0,108947.0
37i9dQZF1DWZhxU4AiByxO,327790,53,34.886792452830186,184477.24528301886,261493.0,84080.0
37i9dQZF1DX3ZeFHRhhi7Y,179548,63,55.476190476190474,202926.9365079365,245192.0,78834.0
37i9dQZF1DX6HNmsqZ1nyc,45292,100,44.7,225179.9,302852.0,169449.0
37i9dQZF1DX3uZHsihe90o,138297,70,24.085714285714285,149177.7,304467.0,49920.0
37i9dQZF1DWTcqUzwhNmKv,725393,74,49.86486486486486,254455.9054054054,554863.0,162052.0
37i9dQZF1DX1LU4UHKqdtg,25827,52,51.15384615384615,211611.61538461538,275955.0,170368.0
0X7BHuJowHEuiXPH2ujmbV,40832,194,32.644329896907216,158907.47422680413,404267.0,10136.0
37i9dQZF1DX4dopZ9vOp1t,65967,300,33.82,208039.08333333334,484520.0,28987.0
37i9dQZF1DXdUK9FmHZruQ,887947,60,55.21666666666667,216167.46666666667,346797.0,138188.0
37i9dQZF1DWTDjtvOmdzrF,212884,67,48.776119402985074,247644.41791044775,358627.0,172000.0
37i9dQZF1DX576ecqLnVqL,160052,75,56.653333333333336,169840.04,252960.0,104167.0
37i9dQZF1DWYBVIWQnmrht,243314,45,30.555555555555557,251935.42222222223,327867.0,185360.0
37i9dQZF1DX2jD2cAwnIit,547306,54,41.092592592592595,227564.46296296295,275889.0,179640.0
37i9dQZF1DX9tbMqfj9NVZ,119909,50,40.42,228161.82,430347.0,134907.0
37i9dQZF1DX2ohL85TE8TI,894348,51,43.78431372549019,230115.88235294117,304038.0,186523.0
37i9dQZF1DWVX4pLrheAO5,22155,49,35.244897959183675,154686.83673469388,245773.0,47893.0
74MCcW0dOTAVbshPVl3mUQ,88998,82,57.13414634146341,199854.65853658537,273773.0,103173.0
37i9dQZF1DX6Cy4Vr7Hu2y,176492,51,44.35294117647059,211331.0588235294,267500.0,169567.0
37i9dQZF1DZ06evO2oTcyc,83009,50,64.24,212227.12,418628.0,130929.0
37i9dQZF1DXbEAUxzIEKW0,3976,42,41.023809523809526,198874.90476190476,345719.0,134500.0
37i9dQZF1DX5CHqBODmn2c,741014,100,58.57,207588.5,281521.0,167797.0
37i9dQZF1DWWdHnKrQaItY,7237,25,16.6,132610.56,249208.0,59640.0
4ySBOZpZhDhedICWKPKtrP,54329,50,51.92,203015.26,289453.0,119787.0
37i9dQZF1DX4RDXswvP6Mj,485230,52,58.13461538461539,205602.11538461538,279423.0,176632.0
37i9dQZF1DWXwWInfdJ5vk,122632,50,60.3,225382.28,359837.0,123120.0
